"Resp.ID","Collector.ID","start.date","End.date","converse.id","dream.id","usewell.id","whenever.id","consider.ought","people.ought","expect.ought","fail.ought","enjoy.intr","life.intr","exciting.intr","challenge.intr","job.instru","knowledge.instru","career.instru","money.instru","time.integr","becomelike.integr","meeting.integr","affinity.integr","improve.prof","speaking.prof","reading.prof","written.prof","listening.prof","citizen.post","interact.post","overseas.post","globalaccess.post","mot.qual","advantages.qual","idealfuture.qual","succ1.attrib","educ2.attrib","open3.attrib","élite4.attrib","citizen5.attrib","employable6.attrib","cultured7.attrib","interesting8.attrib","other.comment9.attrib","parents1.external","friends2.external","teachers3.external","press4.external","duty5.external","noextern6.external","other7.external","encouragement1.influence","other4.influence","transl1.sector","research2.sector","teaching3.sector","business4.sector","tourism5.sector","banking6.sector","organisation7.sector","communication8.sector","intrelations9.sector","Notsure10.sector","other11.sector","Age","Gender","L1","speak.other.L2","study.other.L2","origins","origins.specify","year.studyL2","private.lessons1.other.ways","study.holiday2.other.ways","year.sem.abroad3.other.ways","online.course4.other.ways","other5.other.ways","degree","prof","insistence2.influence","pressure3.influence","Context","other.attrib.richi","other.external.richi","other.sector.richi","other.other.ways.richi","necessity","other.speak.other.L2","other.year.studyL2","other.degree1","study.year","other.prof","other.year.studyL2.reduced","other.year.studyL2.richi","comparative.culture.minor1","philosophy.minor2","Language.literature.culture.minor3","art.music.theatre.minor4","ancient studies.minor5","history.minor6","computer.science.minor7","law.minor8","economics.minor9","communication.minor10","catholic.theology.minor11","evangelical.theology.minor12","DAF.minor13","orthodox theology.minor14","sinology.minor15","scandinavian.studies.minor16","other.minor17","other.degree.richi","roleL2.degree","other.roleL2.degree","fail.ought.","meeting.integr.","EU","educated","reconnect.comm","speakersmelb.comm","comecloser.comm","primary1.L2school","secondary2.L2school","CLS3.L2school","VSL4.L2school","schooL2country5.L2school","other6.L2school","L2.VCE","additional.major.minor1","additional.major.minor2","additional.major.minor3","additional.major.minor4","additional.major.minor5","additional.major.minor6","additional.major.minor7","additional.major.minor8","additional.major.minor9","additional.major.minor10","additional.major.minor11","additional.major.minor12","additional.major.minor13","additional.major.minor14","additional.major.minor15","additional.major.minor16","additional.major.minor17","additional.major.minor18","additional.major.minor19","additional.major.minor20","additional.major.minor21","additional.major.minor22","additional.major.minor23","additional.major.minor24","additional.major.minor25","additional.major.minor26","additional.major.minor27","additional.major.minor28","additional.major.minor29","additional.major.minor30","additional.major.minor31","additional.major.minor32","other.major.minor33","uni1.year","language.studies1.year","beginning.level","other.L2school.richi","degree.role","degree.roleL2","other.degree.roleL2","arts.major.degree1","arts.minor.breadth.degree2","arts.breadth.degree3","arts.diploma.degree3","science.major.degree4","science.minor.breadth5","science.breadth.degree6","other.degree.7","AU","speak.other.L2_binary","converse.id1","dream.id1","usewell.id1","whenever.id1","consider.ought1","people.ought1","expect.ought1","fail.ought1","enjoy.intr1","life.intr1","exciting.intr1","challenge.intr1","job.instru1","knowledge.instru1","career.instru1","money.instru1","time.integr1","becomelike.integr1","meeting.integr1","affinity.integr1","improve.prof1","speaking.prof1","reading.prof1","written.prof1","listening.prof1","citizen.post1","interact.post1","overseas.post1","globalaccess.post1","necessity1","educated1","reconnect.comm1","speakersmelb.comm1","comecloser.comm1"
5125164889,94260199,2016-12-05 23:53:00,2016-12-06 00:09:00,"Strongly agree","Agree","Agree","Strongly agree","Disagree","Not sure","Disagree","Disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Not sure","Strongly agree","Disagree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","My main motivation is my love for this language: I love its sound, its grammar, the possibilities that offers me and the culture behind it.","The opportunity to reach a level of excellence toward this language",NA,0,1,1,0,0,1,1,0,NA,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,"18-25","Female","Italian","Yes","Russian","No",NA,"SECOND.YEAR.PRIMARY",0,0,0,0,"L2.RESOURCES","Lingue e letterature straniere","Upper-intermediate",NA,NA,"English in Italy",NA,NA,NA,"L2.RESOURCES","Strongly agree","Just a little bit of french","SECOND.YEAR.PRIMARY",NA,"1st year",NA,"PRIMARY","SECOND.YEAR.PRIMARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Disagree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,4,4,5,2,3,2,2,5,4,5,4,4,4,4,3,5,2,5,4,4,5,4,4,4,4,5,5,5,5,NA,NA,NA,NA
5125291297,94260199,2016-12-06 00:57:00,2016-12-06 01:17:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I want to study English for several reasons, but mainly because I really love the language and I hope to live in a English-speaking country someday, in my future. The knowledge of this language will also prove to be quite useful in my future career, I suppose.","Learning English at university level allows a deeper knowledge of the language, which is, in my opinion, not taught well enough/not given the right importance in previous levels.","I'm sure English will be quite useful in both my job and personal life; it allows the speaker to communicate with the whole world, and thus freeing us from language barriers.",0,1,1,0,1,1,1,0,NA,1,1,1,0,0,0,NA,1,NA,1,0,0,1,0,0,0,1,1,0,NA,"18-25","Female","Italian","No","Japanese","No",NA,"First year of primary school",0,1,0,1,NA,"Lingue, mercati e culture dell'Asia","Advanced",0,0,"English in Italy",NA,NA,NA,NA,"Strongly agree",NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Disagree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",5,5,5,5,2,5,1,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA
5125372188,94260199,2016-12-06 01:36:00,2016-12-06 01:54:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly disagree","Disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Not sure","Agree","Strongly disagree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","I consider English to be the most valuable language in terms of mediation and I've always found myself enjoying real-life and virtual environments in which the language used was, in fact, English. 
With my language of focus being Japanese, i also consider English to be an important mediation tool in terms of working as a professional translator.","I always thought knowing a romance language was of no help when learning english, since the structural origins of the two languages are historically different.","When thinking about my future i picture myself as a translator working for a big company such as Nintendo, or a professional parliament interpreter. Both of which require a constant use of English.",1,1,1,0,0,0,1,0,NA,0,0,0,0,0,1,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,NA,"18-25","Other","Italian","Yes","Japanese","No",NA,"First year of primary school",0,0,0,0,"L2.RESOURCES","Lingue, mercati e culture dell'Asia","Upper-intermediate",NA,NA,"English in Italy",NA,NA,NA,"L2.RESOURCES","Agree","some Spanish and I'm currently learning Japanese",NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Disagree","Agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,5,5,5,2,4,1,2,5,4,5,4,4,4,5,3,4,1,4,5,4,5,5,5,5,5,4,5,5,4,NA,NA,NA,NA
5125416057,94260199,2016-12-06 01:55:00,2016-12-06 02:14:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Disagree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I think the main motivation is that I want to work in the US. If I want to go and live there I really need good skills in this language. Moreover English has always been my favoufite language and I find it very interesting, which really motivates me to study it even more.","I don't really know. I think that knowing English is important because Italian is not a very known language, but I don't know what other advantages could be.","I'd like to be an Italian teacher in the US, so I'll need English in the everyday life. English, as Italian, will have a very important role in my future.",0,1,1,0,1,1,1,1,NA,1,0,0,1,0,0,NA,1,NA,0,0,1,0,0,0,0,0,0,0,NA,"18-25","Female","Italian","Yes","Spanish","No",NA,"PERSONAL",0,1,0,0,NA,"Lingue e letterature straniere","Advanced",0,0,"English in Italy",NA,NA,NA,NA,"Strongly agree","French and Spanish","PERSONAL",NA,"1st year",NA,"PERSONAL","PERSONAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Not sure","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,5,5,5,3,4,2,3,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,4,5,5,5,5,5,5,NA,NA,NA,NA
5125428973,94260199,2016-12-06 02:01:00,2016-12-06 02:20:00,"Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree",NA,NA,NA,0,0,1,0,1,1,0,0,NA,0,0,0,1,0,0,NA,1,NA,0,0,0,0,1,0,0,0,0,0,NA,"18-25","Male","Italian","Yes","French","No",NA,"First year of primary school",0,1,0,0,NA,"Lingue e letterature straniere","Upper-intermediate",0,0,"English in Italy",NA,NA,NA,NA,"Strongly agree","French and Spanish",NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Agree","Agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,4,5,5,4,5,3,4,4,4,5,5,4,5,5,4,5,3,4,3,4,4,4,4,4,5,5,5,4,5,NA,NA,NA,NA
5125460681,94260199,2016-12-06 02:17:00,2016-12-06 02:23:00,"Agree","Strongly agree","Agree","Strongly agree","Strongly disagree","Disagree","Disagree","Strongly disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","I want to become an English teacher, because I find it fun and very rewarding. Also because it allows me to meet people around the world.","It gives me a broader understanding of English as a language, culture and system.","It will be one of my jobs.",0,0,0,0,1,0,0,0,NA,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,"18-25","Female","Italian","No","French","No",NA,"First year of primary school",0,0,1,0,NA,"Lingue e letterature straniere","Advanced",NA,NA,"English in Italy",NA,NA,NA,NA,"Strongly disagree",NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Strongly disagree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",4,5,4,5,1,2,2,1,5,4,5,5,4,5,5,5,5,3,5,4,5,4,5,5,5,4,5,5,5,1,NA,NA,NA,NA
5125568054,94260199,2016-12-06 03:01:00,2016-12-06 03:34:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Not sure","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree",NA,"Strongly agree","Strongly agree","Strongly agree","I love languages in general and above all English: I love English idioms and especially its culture.
Moreover, I love English because it gives me the opportunity to connect myself with many different countries and different cultures, so with the entire world.
I know that I've written not just one motivation, but I can't really choose one of them only.","Studying English at University deepens my knowledge of this language, as I don't want only to be able to interact with other people in English when I ought to, but I want English to be a huge part of my professional future. At my university, indeed, I'm not just studying ""pragmatical"" English, but accurate grammar and literature.","As I said before, I hope to use English very often.",0,1,1,0,1,1,1,0,NA,1,0,0,1,0,0,NA,1,NA,0,0,0,0,0,0,0,0,1,0,NA,"18-25","Female","Italian","Yes","French","No",NA,"First year of primary school",0,1,0,0,"L2.RESOURCES","Lingue e letterature straniere","Advanced",0,0,"English in Italy",NA,NA,NA,"L2.RESOURCES","Disagree","French",NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Not sure","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,5,5,5,4,4,2,3,5,4,5,4,5,5,5,3,5,3,5,4,5,5,5,5,5,NA,5,5,5,2,NA,NA,NA,NA
5125672350,94260199,2016-12-06 03:56:00,2016-12-06 04:07:00,"Strongly agree","Agree","Strongly agree","Strongly agree","Disagree","Agree","Disagree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Studio inglese perché, oltre ad affascinarmi molto,  lo ritengo indispensabile per poter viaggiare, comunicare con il resto del mondo e allargare gli orizzonti lavorativi.","It gives me the possibility to learn to speak and read at high level in another languages, undestrood by everyone","English can make me be able to work in an international level",0,1,1,0,1,1,0,0,NA,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,1,0,1,0,NA,"18-25","Female","Italian","Yes","Spanish","No",NA,"First year of primary school",0,0,1,0,NA,"Lingue e letterature straniere","Upper-intermediate",NA,NA,"English in Italy",NA,NA,NA,NA,"Disagree","Spanish",NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Disagree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,4,5,5,2,4,2,2,5,4,5,5,5,5,5,4,5,3,5,3,5,5,5,5,5,5,5,5,5,2,NA,NA,NA,NA
5125959897,94260199,2016-12-06 06:14:00,2016-12-06 06:27:00,"Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Disagree","Disagree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I love the language and I hope someday I am gonna be able to use it not only for my job, but in every day life","Italian is not one of the most studied languages abroad, so studying English will allow me to work and get in contact with people from all over the world","A very important role as I am planning to work in a English-speaking country",0,0,1,0,1,1,1,0,NA,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","Italian","No","Japanese","No",NA,"THIRD.YEAR.PRIMARY",0,1,0,0,NA,"Lingue e letterature straniere","Upper-intermediate",NA,NA,"English in Italy",NA,NA,NA,NA,"Strongly agree",NA,"THIRD.YEAR.PRIMARY",NA,"1st year",NA,"PRIMARY","THIRD.YEAR.PRIMARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Disagree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",5,5,4,5,3,4,2,2,5,4,5,4,5,4,5,3,5,3,5,5,5,5,5,4,5,5,5,5,5,5,NA,NA,NA,NA
5126033051,94260199,2016-12-06 06:51:00,2016-12-06 06:57:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Diventare cittadino del mondo e trovare lavoro","Trovare lavoro più facilmente",NA,0,1,0,0,0,0,0,0,NA,0,0,0,1,0,0,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,NA,"18-25","Female","Italian","Yes","Tedesco","No",NA,"First year of primary school",0,1,0,0,NA,"Lingue e letterature straniere","Intermediate",NA,NA,"English in Italy",NA,NA,NA,NA,"Strongly disagree","Spagnolo e tedesco",NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Strongly agree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,5,5,5,4,5,2,5,3,4,5,5,5,4,5,4,4,2,5,4,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA
5127360831,94260199,2016-12-07 02:17:00,2016-12-07 02:33:00,"Strongly agree","Agree","Not sure","Strongly agree","Agree","Agree","Disagree","Not sure","Agree","Agree","Agree","Agree","Not sure","Strongly agree","Not sure","Not sure","Agree","Agree","Agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","English is fondamental to reach a high job position and it is really useful to communicate to other people all over the world but at the same time I thing that knowing English is not enough. In my opinion, the more languages you know, the more powerful you become because you are able to deal with every sort of situation on your own, without asking for help from other people. It is really important to me to became as much independent as I can","I keep on improving my skills and I keep discovering new topics that o have never studied in a satisfying way","I hope I will use English for my future job as well as polish (the other language that I am studying now)",0,1,1,0,1,0,1,0,"QC",1,0,1,0,1,0,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,NA,"18-25","Female","Italian","No","Polish","No",NA,"First year of primary school",0,1,0,0,NA,"Lingue e letterature straniere","Advanced",NA,NA,"English in Italy","QC",NA,NA,NA,"Strongly disagree",NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Not sure","Agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",5,4,3,5,4,4,2,3,4,4,4,4,3,5,3,3,4,4,4,3,4,4,5,5,5,4,5,4,4,1,NA,NA,NA,NA
5127397605,94260199,2016-12-07 02:37:00,2016-12-07 02:47:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree",NA,NA,NA,0,1,1,0,1,1,0,1,NA,0,0,0,1,0,0,NA,1,NA,0,1,1,0,0,0,0,0,0,1,NA,"18-25","Male","Ukrainian","Yes","Polish","No",NA,NA,1,0,0,0,NA,"Lingue e letterature straniere","Upper-intermediate",0,0,"English in Italy",NA,NA,NA,NA,"Strongly disagree","Italian",NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Agree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,5,5,5,2,5,2,4,4,4,5,3,5,4,5,4,5,2,5,3,5,5,4,5,5,4,5,5,5,1,NA,NA,NA,NA
5127824296,94260199,2016-12-07 06:15:00,2016-12-07 06:37:00,"Agree","Agree","Not sure","Agree","Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Not sure","Not sure","Not sure","Not sure","Not sure","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","When it was introduced to me for the first time, in junior high school, I found the English language fascinating and I was excited to learn more. After a Summer trip to a relative who lived in England my fascination with English increased and never stopped. 
I like how I can communicate with my foreign friends and how we can understand each other. My main motivation is that simple, English enable me to communicate with other people all over the world.","Improving my English skills, becoming more fluent and trying hard to surpass my own limits.","I think English will have an important role because I want to travel and if it's possible to find a job outside Italy. English will be always important.",0,1,1,0,1,1,0,0,NA,0,0,0,0,0,1,NA,NA,NA,0,1,1,0,0,0,1,0,1,0,NA,"26-30","Female","Italian","No","Japanese","No",NA,"LOWER.SECONDARY",0,0,0,0,NA,"Lingue e letterature straniere","Upper-intermediate",NA,NA,"English in Italy",NA,NA,NA,NA,"Disagree",NA,"LOWER.SECONDARY",NA,"1st year",NA,"SECONDARY","LOWER.SECONDARY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Agree","Not sure",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",4,4,3,4,2,4,2,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,5,4,4,2,NA,NA,NA,NA
5128918703,94260199,2016-12-07 23:58:00,2016-12-08 00:20:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Not sure","Disagree","Disagree","Strongly agree","Not sure","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Mi è sempre piaciuto l'inglese, fin da quando ero piccola, ed è stata una passione che è cresciuta con il tempo. Durante le medie la mia professoressa di inglese mi ha fatto amare la lingua e poi ho continuato a studiarla negli anni.","Conoscere l' inglese può aiutare durante la ricerca di lavoro e quindi avere una laurea in questa lingua sarà di aiuto.In più ho un livello di inglese buono, ma non perfetto, quindi spero di arrivare a un livello di coscienza della lingua molto alto in questi tre anni.","Finita l'Università vorrei trovare lavoro come traduttrice o comunque in un ambito correlato all'editoria, quindi penso che l'inglese mi sarà utile. Inoltre, mi piacerebbe fare un master o un esperienza lavorativa in un paese anglofono.",0,0,1,0,1,0,0,0,NA,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"PUBLISHING","18-25","Female","Italian","Yes","Tedesco","No",NA,"First year of primary school",0,1,0,0,"L2.RESOURCES","Lingue e letterature straniere","Advanced",NA,NA,"English in Italy",NA,NA,"PUBLISHING","L2.RESOURCES","Not sure","Francese e Tedesco",NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"First or second language",NA,"Disagree","Strongly agree",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",5,5,5,5,2,3,2,2,5,3,5,4,4,4,5,4,5,3,5,4,4,5,4,5,4,4,5,4,4,3,NA,NA,NA,NA
