Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,fail.ought,educated,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,degree.roleL2,other.degree.roleL2,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5351378314,97597744,2017-05-07T15:58:00Z,2017-05-07T16:03:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,I study Italian because I enjoy learning a language and it has become one of my passions.,Learning a language will allow me to work internationally and have international connections for the future. It will also allow me to communicate with the local Italian community.,My Italian abilities will allow me to travel and communicate in a world that extends beyond Australia.,1,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,No,No,NA,0,1,0,0,1,EXCHANGE,Yes,0,0,0,0,STUDY.HOLIDAY,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,4-6 years,Italian in Australia,NA,NA,HEALTH,EXCHANGE,STUDY.HOLIDAY,SCI,MINOR
5351379228,97597744,2017-05-07T16:03:00Z,2017-05-07T16:45:00Z,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Agree,Not sure,Not sure,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Connection with mother's Italian heritage.,"Having the knowledge of another language is something that I want to do, rather than something I see helping me in my future career.","A role of connecting me to my nonni and something to know, perhaps a small period of work experience in Italy but unlikely permanent.",1,1,0,0,1,0,1,1,NA,1,0,1,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Male,English,French,No,Yes,Maternal - nonni born in Italy.,0,0,1,1,0,NA,Yes,0,0,0,0,HERITAGE,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",B- Com with Italian as breadth.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,NA,NA,NA,NA,HERITAGE,SCI,BREADTH
5351401906,96358748,2017-05-07T17:40:00Z,2017-05-07T18:07:00Z,Disagree,Strongly agree,Agree,Not sure,Disagree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,To be able to speak my grandparents' native language with them.,"It allows one to be able to communicate with a larger section of society, and therefore may assist with one's career and ability to obtain certain jobs.","I long to visit Italy, the country of my heritage, and would like to be able to speak Italian there with my extended family and others.",0,1,0,0,0,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,No,No,Yes,NA,1,1,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Arts, yet to decide my major(s)/minor(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yet to decide my major(s)/minor(s),1st year,1st year,Italian 1 (University of Melbourne),Elementary,more than 6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,PENDING
5351402787,96358748,2017-05-07T17:43:00Z,2017-05-07T18:50:00Z,Agree,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Strongly disagree,Strongly agree,Disagree,Strongly agree,Agree,Not sure,Agree,Not sure,Disagree,Not sure,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,To reconnect with my Italian heritage and be able to converse with Italian speakers,"- Learning Italian at university level contributes to improving my understanding of English as it requires a sharp focus on the mechanics of language, which may improve writing and skills across both languages

- Learning a second language is highly regarded by employers, thus learning at university level shows a level of commitment and desire to acquire this skill

",Speaking Italian will allow me to converse with my Italian relatives and potentially be used in future travelling experiences,0,0,1,0,0,0,1,0,HERITAGE,1,0,1,0,1,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LAW,18-25,Female,English,French,No,Yes,Grandparents born in Potenza,1,1,1,0,0,QC,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Arts with Italian as an elective subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Criminology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philosophy,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,4-6 years,Italian in Australia,HERITAGE,NA,LAW,QC,NA,HUM,ELECTIVE
5351403127,96358748,2017-05-07T17:45:00Z,2017-05-07T17:56:00Z,Disagree,Agree,Not sure,Not sure,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Not sure,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly disagree,Agree,Not sure,"I really like to learn languages, I have studied mandarin, Bahasa melayu and Spanish in the past and wanted to learn a different language. I had a very small amount of Italian experience in primary school and I wanted to see if I could expand on it. My boyfriend studied Italian in VCE and was willing to help me so I felt I had the support. Overall, I chose to study it at university because I am completing a science degree and Italian gives me a fun break from my content heavy other subjects.",I feel it will develop my world view and my cultural appreciation. I also believe learning a new language gives you an understanding for what it is like for foreigners in our country who don't speak English.,"I can see myself using it while on holiday, and hopefully being able to used it to navigate myself around Italy.",0,0,1,0,1,0,1,1,QC,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,I have previously studied Chinese (Mandarin) at university level but am no longer studying it.,No,NA,1,0,0,0,0,NA,No,0,0,0,0,ONLINE.COURSE,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Science with Italian as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neuroscience major,3rd year,1st year,Italian 1 (University of Melbourne),Elementary,Less than a year,Italian in Australia,QC,NA,HEALTH,NA,ONLINE.COURSE,SCI,BREADTH
5351407616,96358748,2017-05-07T18:03:00Z,2017-05-07T18:18:00Z,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Disagree,Not sure,Agree,My goal for my future career involves being able to speak italian among other languages. Learning italian hasbeen a long-standing goal of mine and it is very exciting for me to finally have the opportunity to achieve it,"I certainly agree that being able to speek english comes with a certain status but I also believe that it comes with a perception of ignorance. I believe it is important to be aware of other cultures and to be able to speak other languages. For me, my high-school did not offer italian. Being able to learn it at university level allows me to compliment my studies with a subject in a different area","Being able to speak italian is a matter of communication. I would like to have a career in an area which involves much travelling in various parts of europe, Italy being g one of the main countries so not being able to speak the language would make work extremely difficult and would significantly decrease my career prospects",0,1,1,0,0,1,1,0,NA,0,0,1,0,0,1,M.NO.EXTERNAL.FACTORS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTERTAINMENT,18-25,Female,English,Greek,No,No,NA,0,0,0,0,0,NA,No,0,0,0,1,PERSONAL,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Music with italian as a breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Music,1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,M.NO.EXTERNAL.FACTORS,ENTERTAINMENT,NA,PERSONAL,HUM,BREADTH
5351424278,96358748,2017-05-07T19:04:00Z,2017-05-07T19:16:00Z,Not sure,Agree,Not sure,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Not sure,Strongly disagree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Not sure,Strongly agree,Strongly disagree,Not sure,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Not sure,Disagree,Agree,Strongly disagree,Agree,Not sure,"I enjoy spending time in italy, i believe learning a second language will be useful, especially one that is similar to other european languages, it is also improving ,y knowledge of my native language english",The same as stated above except by studying the language at university i hope to achieve a better knowledge of the language than i would elsewhere,By attaining a proficiency in italian language i hope to have an improved knowledge and understanding of italian culture as well as an ability to travel to italy and other italian speaking nations with much more ease. I have no career ambitions!,0,1,0,0,0,0,1,0,ABLE.TO.COMMUNICATE,0,1,0,0,0,0,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,ABLE.TO.COMMUNICATE,QC,NA,NA,NA,NA,NA
5351425629,96358748,2017-05-07T19:09:00Z,2017-05-07T19:16:00Z,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Not sure,Strongly disagree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Not sure,Agree,Not sure,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,NA,NA,NA,NA,NA,NA,NA
5351430188,96358748,2017-05-07T19:26:00Z,2017-05-07T19:39:00Z,Agree,Agree,Agree,Agree,Agree,Not sure,Disagree,Not sure,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,NA,Agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Disagree,Agree,Agree,"Learning languages is fun. Since my aunt studied Italian a few years ago in Italy and became almostg fluent, I feel that if I study Italian, it would benefit both of us because we would be able to practise with each other",Learning another language is very good for the brain,"Being able to communicate with others in Italian fluently, and being able to understand Italian",1,1,1,1,1,1,1,1,NA,0,0,0,0,1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,18-25,Male,English,"Indonesian and French (not fluent in either, but did VCE both of them)",No,No,NA,1,0,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Music with Italian as a breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Music,1st year,1st year,Italian 1 (University of Melbourne),Elementary,more than 6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,BREADTH
5351437672,96358748,2017-05-07T19:53:00Z,2017-05-07T20:01:00Z,Not sure,Agree,Agree,Agree,Not sure,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,NA,Strongly agree,Not sure,Agree,Not sure,Not sure,Agree,Disagree,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,NA,NA,NA,NA,NA,NA,NA
5351437867,96358748,2017-05-07T19:54:00Z,2017-05-07T20:00:00Z,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,"My family are all Italian speakers, and want me to be able to speak to them. Also, I want to be able to live in Italy and speak the native language.",Being able to speak Italian to my family aswell as life in Italy.,"Giving me the ability to speak in my family's native language, aswell as travel in Italian speaking countries",0,1,0,0,1,1,0,0,NA,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Male,English,No,No,Yes,NA,1,0,0,0,0,NA,No,0,0,0,0,HERITAGE,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,History and Philosophy of Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Intermediate,Less than a year,Italian in Australia,NA,NA,NA,NA,HERITAGE,HUM,MINOR
5351443628,96358748,2017-05-07T20:15:00Z,2017-05-07T20:28:00Z,Strongly agree,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"My mum's side of the family is Italian, and they all speak Italian. I would like to be able to communicate better with my Nonna and Nonno, and one day go to Italy and visit my relatives there. I also really like learning other languages.","It helps me to be able to understand and communicate better, and it's also very interesting. I think it would also help increase my employability","Mostly to help me connect with my family, but also allowing me to travel more in Europe",1,1,1,0,1,1,1,1,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,French,No,Yes,"My mum is Italian, so I'm half Italian",0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Biomedicine, Italian breadth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chemistry, biology, maths",1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,HEALTH,NA,NA,SCI,BREADTH
5351445695,96358748,2017-05-07T20:22:00Z,2017-05-07T20:44:00Z,Disagree,Strongly agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,NA,Agree,Agree,Strongly disagree,Agree,Agree,Not sure,Agree,Agree,Not sure,Strongly agree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Disagree,I love Italy. I love language. It's easy for me. I can already understand a lot as I speak Spanish fluently. I would like to live and work in Italy. I love the Mediterranean culture in general. It suits me and language is the key to culture.,"I did not consider Italian as having status. Where I grew up Italians were looked down on as dumb immigrants.
 I consider Spanish and Arabic to be more useful although I also love Greek. I am however interested in Fine Arts and Italian language and culture is interwoven with history there.","It will helps me to live and work more easily in Europe. It could be combined with further study or research at an Italian University.
It facilitates my communication with friend in Italy.",0,0,1,0,1,0,1,1,NA,0,0,0,0,0,1,M.NO.EXTERNAL.FACTORS,0,0,0,0,1,1,1,0,1,0,0,0,0,0,CULTURE,over 36,Female,English,Spanish,No,No,NA,1,0,0,0,0,NA,No,0,0,1,0,PERSONAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Master,1st year,Italian 1 (University of Melbourne),Intermediate,0 years,Italian in Australia,NA,M.NO.EXTERNAL.FACTORS,CULTURE,NA,PERSONAL,NA,NA
5351469890,96358748,2017-05-07T21:43:00Z,2017-05-07T21:59:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,"I hope to travel to Italy and other European countries after university and I would love to be able to communicate with local people in their native tongue. I am learning Italian because I believe the practice of learning a second language challenges your brain to think in ways that other subjects do not. I am also learning Italian because I love the food and culture, and would love further insight into such a vibrant country.","Learning Italian is challenging for me which I really enjoy. As I am doing a science degree, having Italian as my breadth is a refreshing change and helps me relax and enjoy my course. I believe learning any language is impressive and shows skill and application, something that would be recognised by future employers.","I hope to travel and perhaps work in Italy one day, so being able to speak Italian would be beneficial. I mainly wish to travel to less touristy regions of Italian where English may be less common; I relish the challenge of having to rely on my knowledge to communicate in a foreign language.",0,1,1,0,1,0,1,1,NA,0,0,1,0,0,1,M.NO.EXTERNAL.FACTORS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Science with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biology, Chemistry and Fundamentals of Physics",1st year,1st year,Italian 1 (University of Melbourne),Intermediate,4-6 years,Italian in Australia,NA,M.NO.EXTERNAL.FACTORS,HEALTH,NA,NA,SCI,MINOR
5351485832,96358748,2017-05-07T22:29:00Z,2017-05-07T22:39:00Z,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,"Since my family is from Calabria, when my Grandparents moved to Melbourne just after the second world ward - along with many others from the south of Italy - their local language came with them. My parents were thus exposed to a version of Italian very much divorced from modern day Italian, and consequently were unable to reciprocate the same learning environment for their children (me) that they group up within. 

I am motivated then to better understand my heritage, connect with relatives and learn true Italian.","The language is accessible for a beginner as progress is made very quickly, aiding a sense of fulfilment with your tertiary studies.",Italian has a secondary role in my future wherein it will facilitate travel as well as a foster an understanding of my heritage.,1,1,0,0,1,0,1,0,NA,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,1,0,1,0,0,1,0,NA,18-25,Male,English,"Japanese, Mandarin",Japanese,Yes,"Vibo Valentia, Grandparents moved after the second world war to Melbourne.",0,0,0,0,0,NA,NA,0,0,0,0,HERITAGE,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,NA,3rd year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,NA,NA,HERITAGE,HUM,MINOR
5351503176,96358748,2017-05-07T23:17:00Z,2017-05-07T23:25:00Z,Strongly agree,Strongly agree,Agree,Agree,Not sure,Disagree,Disagree,Strongly disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Disagree,Not sure,Not sure,I am a bachelor of music student. i think it compliments my music studies and opens up possibilities of studying/working in italian speaking countries.,"Being able to speak a second language is useful, especially when traveling and/or living abroad.",I picture myself singing music written in italian and understanding the content is important to me. being able to speak italian will hopefully open up a range of different career options for me.,0,1,0,0,1,1,0,0,NA,0,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTERTAINMENT,18-25,Female,English,No,No,No,NA,1,0,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of music with italian as a breadth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,ENTERTAINMENT,NA,NA,HUM,BREADTH
5351533116,96358748,2017-05-08T00:36:00Z,2017-05-08T00:48:00Z,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Not sure,Not sure,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"I hope through my Italian studies I will be able to understand and speak Italian with ease.
It will also help me with my course of music and the lyrical meaning and pronunciation in my music.","The university has great tutors / lectures and a wide range of knowledge. 
At this level they will teach you intense but important parts of Italian that can be used in a practical way.",Italian can help with my career and also with my travels. Particularly it can help me connect with my family who also speak Italian both here and those over in Italy.,1,1,0,1,1,1,1,1,NA,1,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTERTAINMENT,18-25,Female,English,No,No,Yes,NA,1,1,0,0,0,NA,No,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor is Music with Italian as a breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 1 (University of Melbourne),Elementary,more than 6 years,Italian in Australia,NA,NA,ENTERTAINMENT,NA,NA,HUM,BREADTH
5351735725,96358748,2017-05-08T09:39:00Z,2017-05-08T09:47:00Z,Not sure,Not sure,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Not sure,Agree,Agree,Not sure,Not sure,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Not sure,Not sure,I needed to select a breadth subject and I have never studied another language before so I thought I'd give it a go.,"Mainly to fill my breadth quota, and also to try and Arts subject",I would like to travel to Italy and being able to speak basic Italian will make a trip there easier.,0,0,1,0,1,0,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Female,English,No,No,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Science with Italian as a breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chemical Systems,3rd year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,ENGINEERING,NA,NA,SCI,BREADTH
