Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,fail.ought,necessity,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,other.speak.other.L2,study.other.L2,origins,origins.specify,year.studyL2,other.year.studyL2,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,degree,other.degree1,roleL2.degree,other.roleL2.degree,study.year,prof,other.prof,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.year.studyL2.richi,other.other.ways.richi
5150107051,95016583,2016-12-22T04:33:00Z,2016-12-22T04:40:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Disagree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I think it is really important and I really like it.,It permits me to use it in my life and maybe it can be useful for a job.,"I think it will be fundamental in my life, for my job for example.",1,1,1,0,1,1,1,1,NA,0,0,0,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,18-25,Female,Italian,Yes,"French, Spanish, Polish.",Russian,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5150116587,95016583,2016-12-22T04:41:00Z,2016-12-22T04:52:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,"I think it's one of the most important languages of the world and it's important to know it. Furthermore, my mother and my aunts are English, but they didn't teach it to me.",I will have a degree in English and I think it's quite fundamental for searching for job in the future.,It would be my job.,1,1,1,0,1,1,1,0,NA,1,0,0,1,0,0,QC,1,0,0,1,1,0,0,1,1,0,NA,18-25,Female,Italian,Yes,French and Spanish,Russian,Yes,My mother and my aunts are from Manchester in England (but my grandparents are Italian).,Kindergarten,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,QC,NA,NA,NA
5150131064,95016583,2016-12-22T04:52:00Z,2016-12-22T05:02:00Z,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Not sure,Agree,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Not sure,Agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,To get access to an international system of communication.,I am used to the study of literature.,"Key language for my business (work, travelling).",0,1,0,0,1,1,1,0,NA,0,0,0,1,0,NA,NA,1,0,1,1,0,1,0,0,1,0,NA,18-25,Male,Italian,Yes,"French, Russian",Russian,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,0,0,1,NA,English in Italy,NA,NA,NA,NA,NA
5152477457,94260199,2016-12-24T02:24:00Z,2016-12-24T02:39:00Z,Strongly agree,Agree,Agree,Not sure,Agree,Not sure,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,0,0,1,0,1,1,0,0,NA,0,0,0,0,0,NA,NA,0,1,0,1,1,0,0,1,0,0,NA,18-25,Male,Italian,No,NA,japanese,No,NA,First year of primary school,NA,0,0,0,0,NA,"Lingue, mercati e culture dell'Asia",NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5153017653,95016583,2016-12-24T19:35:00Z,2016-12-24T19:43:00Z,Not sure,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Disagree,Not sure,Not sure,Disagree,Agree,Disagree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Agree,Not sure,Strongly agree,Agree,Agree,"I like very much the language and using it, and also some aspects of literature that I'd like more to study in the original language rather than with tradutions.",I hope I will become a master in using English.,"To be honest, I really do not know.",0,0,1,0,0,0,1,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,CULTURE,18-25,Male,Italian,No,NA,Russian,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,NA,NA,NA,NA,English in Italy,NA,NA,CULTURE,NA,NA
5153022161,95016583,2016-12-24T19:47:00Z,2016-12-24T19:53:00Z,Agree,Agree,Agree,Strongly agree,Not sure,Disagree,Disagree,Disagree,Disagree,Agree,Not sure,Agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Having a global education.,Learning a different grammar approach.,Important for my job.,0,0,1,0,1,1,1,0,NA,0,0,0,0,0,NA,NA,1,0,0,0,1,0,0,0,1,0,NA,18-25,Female,Italian,Yes,"French, Spanish",French,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5153035824,95016583,2016-12-24T20:22:00Z,2016-12-24T20:28:00Z,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Not sure,Agree,Agree,Not sure,Agree,Agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,I'd like to work and travel abroad.,I can improve it in a better way.,I hope it can be useful for the work.,0,1,1,0,1,1,1,1,NA,0,0,0,0,0,NA,NA,0,0,0,1,1,0,1,1,1,0,NA,18-25,Female,Italian,Yes,Spanish and French,Spanish,No,NA,Kindergarten,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5153038393,95016583,2016-12-24T20:29:00Z,2016-12-24T20:35:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Not sure,Agree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Mi piace la letteratura inglese,La possibilità di conoscere le strutture più particolari della lingua.,Spero di trasferirmi in un paese anglofono.,0,1,1,0,1,0,1,1,NA,0,0,0,0,0,NA,NA,1,1,1,0,1,0,1,1,1,0,NA,18-25,Female,Italian,Yes,Spagnolo e tedesco,Tedesco,No,NA,Kindergarten,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5153042847,95016583,2016-12-24T20:41:00Z,2016-12-24T20:49:00Z,Agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Strongly agree,Not sure,Agree,Strongly disagree,Agree,Agree,Agree,Not sure,Strongly agree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Mi piace l'inglese e ritengo che possa essere utile per il futuro.,Posso studiarlo in modo più approfondito.,"Spero che l'inglese abbia un ruolo importante nel mio futuro, non solo lavorativo ma forse anche personale.",0,1,0,0,1,1,0,0,QC,0,0,0,0,0,1,QC,1,0,0,0,1,0,0,0,1,0,NA,18-25,Female,Italian,Yes,"Tedesco, francese",Tedesco,No,NA,First year of primary school,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,QC,QC,NA,NA,NA
5153046281,95016583,2016-12-24T20:49:00Z,2016-12-24T20:57:00Z,Agree,Agree,Agree,Agree,Strongly disagree,Not sure,Strongly disagree,Strongly disagree,Not sure,Strongly agree,Strongly disagree,Not sure,Not sure,Agree,Agree,Agree,Agree,Not sure,Strongly agree,Agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Mi piace l'inglese quindi lo studio.,Posso capire più cose e parlare con più persone.,Non lo so.,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1,QC,1,0,0,0,0,0,0,0,0,0,NA,18-25,Female,Chinese,Yes,Italiano e un po' di giapponese.,Spagnolo e un po' di giapponese,No,NA,Kindergarten,NA,0,0,0,0,SELF.STUDY,Lingue e letterature straniere,NA,First or second language,NA,1st year,Elementary,NA,NA,NA,NA,NA,English in Italy,NA,QC,NA,NA,SELF.STUDY
5153050341,95016583,2016-12-24T21:00:00Z,2016-12-24T21:10:00Z,Agree,Agree,Agree,Strongly agree,Not sure,Not sure,Disagree,Disagree,Not sure,Agree,Not sure,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"Improving my English will help me interact with people from all over the world, discover new cultures and lifestyles and be a part of a wider world.",I think the main advantage of learning the language at a university level is the deeper and more precise approach and also the fact that the study of laguage comes together with the study of literature.,"It will help me find a job abroad, make me able to interact with people from anywhere in the world and travel a lot.",0,0,1,0,0,0,1,1,NA,1,0,1,1,0,NA,NA,1,0,0,0,0,0,1,0,0,0,COMMUNICATION,18-25,Female,Italian,No,NA,German,No,NA,First year of primary school,NA,1,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,0,0,1,NA,English in Italy,NA,NA,COMMUNICATION,NA,NA
5153054479,95016583,2016-12-24T21:10:00Z,2016-12-24T21:18:00Z,Agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Not sure,Agree,Strongly agree,Not sure,Not sure,Disagree,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Studio inglese perché mi piace saperne di più della cultura anglofona e mi piacerebbe avere un'esperienza lavorativa in America.,Migliorare la lingua e anche assodare la cultura inglese.,Magari potrei diventare un insegnante di inglese o lavorare per ditte import-export.,0,1,1,0,1,1,1,0,NA,0,0,0,0,0,NA,NA,0,1,1,1,1,0,0,0,0,0,NA,18-25,Male,Italian,Yes,Tedesco e francese,Tedesco,No,NA,Kindergarten,NA,0,0,0,0,COURSE,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,COURSE
5153133342,95016583,2016-12-25T00:15:00Z,2016-12-25T00:23:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Not sure,Strongly disagree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Not sure,Strongly agree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"I imagine myself working abroad in the future. In this perspective I think speaking english would be a must. Also, if I didn't get the job of y dreams, I could still teach english here in Italy or abroad.","Mainly having more possibilities to get a job in the future and interact with people from other cultures and countries, being english a universally spoken language.",I think it will be the language I'll use on daily basis.,0,0,1,0,1,1,1,0,NA,0,0,0,0,0,NA,NA,1,0,0,0,1,0,0,1,1,0,NA,18-25,Female,Italian,Yes,Spanish and some french.,Arabian,No,NA,Kindergarten,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5153138074,95016583,2016-12-25T00:25:00Z,2016-12-25T00:31:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Not sure,Agree,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,I want to improve my English in order to being able in the future to use it also in job.,?,A lot.,1,0,1,0,0,0,0,0,NA,1,0,0,1,0,NA,NA,0,1,1,1,1,0,0,0,0,0,NA,18-25,Female,Italian,Yes,Spanish and Russian,Russian,No,NA,First year of primary school,NA,1,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5153143112,95016583,2016-12-25T00:35:00Z,2016-12-25T00:42:00Z,Agree,Strongly agree,Not sure,Agree,Agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Not sure,Not sure,Agree,Not sure,Strongly agree,Agree,Disagree,Agree,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Because I really enjoy speaking in English and I'd like to improve my English.,I think that an advanced knowledge of English will make me able to get a better job,I think that it will have an important role in my life,1,0,1,0,1,0,0,0,NA,0,0,0,0,1,NA,NA,1,0,0,1,1,0,0,0,1,0,NA,18-25,Female,Italian,No,NA,Russian,No,NA,Kindergarten,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5153148154,95016583,2016-12-25T00:47:00Z,2016-12-25T00:53:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,The main motivation is that I have always appreciated English and from it began my passion for languages.,It would help me to take up a high level career and to communicate abroad.,"Part of my job, maybe of my life.",1,0,1,0,1,1,1,0,NA,0,0,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,18-25,Female,Italian,Yes,"German, Spanish",German,No,NA,Kindergarten,NA,1,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5153158166,95016583,2016-12-25T01:08:00Z,2016-12-25T01:18:00Z,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Agree,Agree,Not sure,Strongly agree,Not sure,Agree,Not sure,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,English has always been my favourite language out of those I studied and I will keep on studying it because I enjoy doing it and I learn something new every day.,"I think the vast majority of Italians know English to a certain level, I think studying it at university level will bring me further.","I hope I will be able to use English as much as possible in the future, wether it's written English or spoken English it doesn't matter, I just want to see if all my efforts were worth it.",0,1,0,0,1,1,0,0,QC,0,0,0,0,0,1,QC,1,0,1,0,1,0,1,0,0,0,NA,18-25,Female,Italian,Yes,"Spanish, French",Chinese,No,NA,First year of primary school,NA,0,0,0,0,COURSE; MEDIA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,NA,NA,NA,NA,English in Italy,QC,QC,NA,NA,COURSE; MEDIA
5153162888,95016583,2016-12-25T01:19:00Z,2016-12-25T01:28:00Z,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,NA,I would like to spend a period in USA and being able to speak english well will help me.,"Well, Italian is of course more complex than English, to learn Italian you need to study a lot of grammar while the best way to improve your proficiency in English is to listen to it and to speak it.","I hope it will be part of my future job. I would like to be an high school teacher or a tourist guide, that's all",0,0,1,0,1,0,1,0,NA,0,0,0,0,0,NA,NA,0,0,1,0,1,0,0,0,0,0,NA,18-25,Female,Italian,Yes,French,French,No,NA,Kindergarten,NA,0,0,0,0,COURSE,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,COURSE
5153168521,95016583,2016-12-25T01:31:00Z,2016-12-25T01:38:00Z,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Not sure,Not sure,Not sure,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,"I really enjoy studying foreign languages and I discovered it by studying English. Moreover, it is considered the most important language to know to be part of a globalised world.",I think it could help me to learn the language at a higher level than most of Italians who only study it at school and that nowadays that can make the difference in the job world.,"I hope it will be a significant aspect in my future job, or maybe the main language I will speak if I'm going to live abroad.",0,1,1,0,1,1,0,1,NA,1,1,0,1,0,NA,NA,1,0,1,0,1,0,0,1,0,0,NA,18-25,Female,Italian,Yes,French and a bit of German,German,No,NA,Kindergarten,NA,0,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5153175470,95016583,2016-12-25T01:46:00Z,2016-12-25T01:52:00Z,Agree,Strongly agree,Not sure,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Disagree,Agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,Strongly agree,Agree,Not sure,Find a job that involves the use of English,I was well teached in high school,I really hope it will be the main tool that I'll use in my job,0,1,0,0,0,1,0,0,NA,0,0,1,1,0,NA,NA,1,0,0,1,0,0,0,1,1,0,NA,26-30,Male,Italian,No,NA,Spanish,No,NA,First year of primary school,NA,0,0,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5153188471,94260199,2016-12-25T02:14:00Z,2016-12-25T02:35:00Z,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5153200048,95016583,2016-12-25T02:45:00Z,2016-12-25T02:53:00Z,Agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,"I love the language: how it sounds, how it developed through the centuries, it's relevance today. I love England and U.S.A., and I'm sure I'd like Australia too, and Canada, if I'll ever have the opportunity to go there.",Maybe the grammar is easier.,Medium,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,1,0,0,0,0,0,1,0,0,1,NA,18-25,Female,Italian,Yes,German,German,No,NA,First year of primary school,NA,0,1,1,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5153205602,95016583,2016-12-25T03:00:00Z,2016-12-25T03:12:00Z,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,My main motivation for studying English is because I like learning other languages in general and English is the one I feel most connected to.,"I am able to learn aspects of this language more in deptht, especially grammar and master my speaking and writing abilities.",One day I would like to live abroad in the UK (Scotland I think) and English would be important for both my job and daily life.,0,0,1,0,1,1,0,0,ENRICHED,0,0,0,0,0,1,QC,1,0,0,0,1,0,0,0,0,0,CULTURE,18-25,Female,Italian,Yes,"French, Spanish",French,No,NA,Kindergarten,NA,0,0,0,0,SELF.STUDY,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,NA,NA,NA,NA,English in Italy,ENRICHED,QC,CULTURE,NA,SELF.STUDY
5153210826,95016583,2016-12-25T03:13:00Z,2016-12-25T03:18:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Not sure,Strongly disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I really hope to adquire a high level of spoken English because I believe it will help me a lot in my future.,NA,I would like to work abroad so I'm sure English will be fundamental for me.,0,0,1,0,1,1,1,0,NA,0,0,1,1,0,NA,NA,1,1,1,0,1,0,1,1,1,0,NA,18-25,Female,Italian,Yes,"French, Spanish and a little of Chinese",Chinese,No,NA,First year of primary school,NA,1,1,0,0,NA,"Lingue, mercati e culture dell'Asia",NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,NA,NA,NA,NA,NA
5153213207,95016583,2016-12-25T03:18:00Z,2016-12-25T03:28:00Z,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Not sure,Strongly disagree,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,I want to learn it in order to be able to communicate fluently in English (I hope that my future job will involve English).,"I think it's a huge possibility given to us. At university we can improve our English by learning more and more words, and by studying in a deeper way things already done at high school.","I want to find a job where I can always challenge myself. Perhaps by connecting with other countries, so I will have to use English in order to understand and make me understand.",0,1,0,0,0,1,0,0,QC,0,0,0,1,0,1,QC,0,0,0,1,1,0,0,0,1,0,NA,18-25,Female,Italian,Yes,French,Chinese,No,NA,First year of primary school,NA,0,0,0,0,NA,"Lingue, mercati e culture dell'Asia",NA,First or second language,NA,1st year,Upper-intermediate,NA,1,0,0,NA,English in Italy,QC,QC,NA,NA,NA
5157765798,94260199,2016-12-31T00:00:00Z,2016-12-31T00:28:00Z,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Disagree,Agree,Not sure,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Not sure,Agree,Agree,Not sure,I study English because nowadays it is essential to travel around the word and to do any job. Moreover in Italy there are many tourists and English is useful to communicate with them. I am not sure what I'm going to do after graduating but I want to work with languages and English is the basis because it is the universal language.,If I study English at university level I will be able to teach it in future or to became and interpreter or a translator.,I am sure I will use English in my future: maybe because I decide to live in an anglosaxon's country or becuase I want to teach it in Italy. English is fundamental if you want to work with languages in your future.,0,1,1,0,0,1,1,0,NA,0,0,0,1,0,1,QC,1,0,0,0,1,0,0,0,0,0,NA,18-25,Female,Italian,Yes,French and Spanish.,French.,No,NA,Kindergarten,NA,1,1,0,0,NA,Lingue e letterature straniere,NA,First or second language,NA,1st year,Advanced,NA,1,0,0,NA,English in Italy,NA,QC,NA,NA,NA
5159673773,94260199,2017-01-03T01:01:00Z,2017-01-03T01:05:00Z,Strongly agree,Agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Disagree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5160747354,94260199,2017-01-04T02:30:00Z,2017-01-04T02:34:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,0,1,1,0,1,1,1,0,NA,0,0,0,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
5163046515,94260199,2017-01-05T20:56:00Z,2017-01-05T21:01:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English in Italy,NA,NA,NA,NA,NA
