Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,educated,fail.ought,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,arts.major.degree1,arts.minor.breadth.degree2,arts.breadth.degree3,arts.diploma.degree3,science.major.degree4,science.minor.breadth5,science.breadth.degree6,other.degree.7,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5313862783,97084573,2017-04-03T14:42:00Z,2017-04-03T15:31:00Z,Not sure,Strongly agree,Not sure,Agree,Agree,Agree,Disagree,Not sure,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Disagree,Agree,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Not sure,Not sure,"My main motivation is that I love a lot of German language art (literature, film, music, theatre) and would like to be able to appreciate it in the original language. Additionally, I have ambitions of becoming a translator/interpreter.",I see learning another language (specifically German) as a worthwhile skill that can help my appreciation of art and culture and improve my employment prospects.,"Feasibly, it could have a large role if I pursue a career in translation.",0,1,0,0,1,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,18-25,Female,English,"Spanish, some Portuguese",Spanish,No,NA,0,0,0,0,0,NA,NA,NA,1,0,NA,NA,NA,NA,Bachelor of Arts with German as a breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,Spanish and Latin American Studies,NA,2nd year,1st year,German 3 (Melbourne University),Elementary,0 years,German in Australia,NA,NA,NA,NA,NA,HUM,BREADTH
5313923253,97084573,2017-04-03T16:25:00Z,2017-04-03T16:28:00Z,Agree,Agree,Agree,Not sure,Agree,Agree,Disagree,Not sure,Disagree,Agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Agree,Agree,Agree,Disagree,Agree,Disagree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German in Australia,NA,NA,NA,NA,NA,NA,NA
5313942138,97084573,2017-04-03T16:49:00Z,2017-04-03T16:59:00Z,Strongly agree,Agree,Agree,Not sure,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,My German heritage,"Overseas exchanges, qualifications, future earning potential, Ian's intrinsic reward","Travel safety and accessibility, possible job opportunities",0,1,1,0,1,1,1,0,NA,1,0,0,1,1,0,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,0,NA,18-25,Male,English,No,No,Yes,"Grandfather was German, I also have German citizenship",0,1,0,0,0,NA,Yes,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Have not selected majors/minors yet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Have not decided,1st year,1st year,German 5 (Melbourne University),Intermediate,4-6 years,German in Australia,NA,NA,NA,NA,NA,NA,PENDING
5313953709,97084573,2017-04-03T17:05:00Z,2017-04-03T17:11:00Z,Not sure,Agree,Agree,Agree,Not sure,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Not sure,Agree,Agree,Agree,Disagree,Not sure,Agree,I like Germany and want to be able to speak a second language,It is probably easier to teach German in English than most other languages,Overseas travel and meeting up with friends. Possible study or work options too.,1,1,0,0,0,1,1,1,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Male,English,No,No,No,NA,0,1,0,0,0,NA,Yes,NA,1,0,NA,NA,NA,NA,NA,NA,Bachelor of Science with German as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gender Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Physics, Maths, Engineering",1st year,2nd year,German 3 (Melbourne University),Upper-intermediate,4-6 years,German in Australia,NA,NA,NA,NA,NA,SCI,MAJOR
5313976716,97084573,2017-04-03T17:31:00Z,2017-04-03T17:40:00Z,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Disagree,Not sure,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,I wish to ultimately work in the medical or science field within Europe or in a German speaking country. And it is always good to have a language under your belt and it makes you different from other applicants,You understand grammar better and can allow you to learn another foreign language,Hopefully either in translating or me working within Germany or Austria in a medical or scientific setting,0,1,1,0,1,1,1,1,NA,1,0,1,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,Italian,Italian,No,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,Bachelor of Arts with German as a major,NA,NA,NA,NA,NA,NA,Bachelor of Art/Science with a german major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,2nd year,Intermediate 2,Upper-intermediate,4-6 years,German in Australia,NA,NA,HEALTH,NA,NA,QC,MAJOR
5314090454,97084573,2017-04-03T19:42:00Z,2017-04-03T19:48:00Z,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Not sure,Not sure,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,German in Australia,NA,NA,NA,NA,NA,NA,NA
5314102060,97084573,2017-04-03T19:56:00Z,2017-04-03T20:02:00Z,Not sure,Not sure,Strongly agree,Agree,Strongly disagree,Not sure,Strongly disagree,Disagree,Not sure,Agree,Strongly disagree,Agree,Agree,Not sure,Strongly agree,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Not sure,Agree,Not sure,Strongly disagree,Not sure,Not sure,I want to learn another language and I am interested in the German language,Not sure,Not sure,0,1,1,0,0,0,0,1,NA,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Male,English,No,No,No,NA,0,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,Bachelor of Science with German as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,NA,"Biology, Psychology",1st year,1st year,German 3 (Melbourne University),Elementary,Less than a year,German in Australia,NA,NA,NA,NA,NA,HUM.SCI,MAJOR
5314108334,97084573,2017-04-03T20:03:00Z,2017-04-03T20:15:00Z,Disagree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Not sure,"I find the language very exciting, and find Germany as a country highly fascinating. I simply heard the language when I was younger, and decided to pick it up as formal studies in University. I hope to one day live in Germany and communicate fluently in German as it is a highly nuanced and descriptive language that hopefully will allow me to communicate ideas effectively.","Learning German at a University level helps me understand English, and its origins and structure, better. Learning a secondary language is also an advantage in a country where most citizens who were born here, only speak English.","I aspire to one day work in Germany, and therefore German will play a pivotal role in everyday life. Even if I don't live in Germany, I want to continue to read German literature.",1,1,0,0,1,1,1,0,NA,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,1,0,0,1,0,1,0,NA,18-25,Female,Afrikaans,Afrikaans,No,No,NA,1,0,0,0,0,NA,No,NA,0,0,NA,NA,NA,NA,NA,Bachelor of Arts with Diploma of Languages (German),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,History,1st year,1st year,German 3 (Melbourne University),Elementary,Less than a year,German in Australia,NA,NA,NA,NA,NA,HUM,DIPLOMA
5314203363,97084573,2017-04-03T21:48:00Z,2017-04-03T22:06:00Z,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Not sure,Strongly disagree,Strongly agree,Disagree,Agree,Agree,Not sure,Agree,Not sure,Agree,Strongly agree,Not sure,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Agree,Strongly disagree,Agree,Agree,To be able to communicate with my German friends,To have the flexibility of using another language and not always relying on and expecting others to know mine,"Possibly for use in singing, but mostly for travel",0,1,1,0,0,0,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENTERTAINMENT,18-25,Male,English,No,No,No,NA,0,1,0,0,1,EXCHANGE,Yes,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Music Performance, Music History, Music Theory and Ear Training",1st year,1st year,German 3 (Melbourne University),Upper-intermediate,4-6 years,German in Australia,NA,NA,ENTERTAINMENT,EXCHANGE,NA,HUM,NA
5315334509,97084573,2017-04-04T08:32:00Z,2017-04-04T09:11:00Z,Agree,Agree,Agree,Strongly agree,Strongly disagree,Not sure,Strongly disagree,Agree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Not sure,Strongly agree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Not sure,Agree,Not sure,"I began studying German in year 7 at my high school. The other choice was Indonesian which didn't appeal to me at all. So I chose German! I always found German extremely enjoyable and quite easy to understand, which confused me when everyone was telling me how hard German is to learn. I still found it not as challenging as everyone made me think it would be in year 12, however now at uni with all the extensions on my knowledge of grammar I see what everyone was talking about!
I stuck with German because I think it is so special and such an invaluable skill to be able to speak two or more languages. The more I learnt about German the more I liked about it, how it was much more widely spoken than I previously thought, and the country itself interested me immensely. 
Germany is an extremely well known country and has always been a powerful nation full of highly acclaimed scientists, writers, you name it. I really identify with Germany for their environmental consciousness as well, they are so fantastic with recycling and reducing waste efforts. 
I feel that learning another language never felt like a burden to me, I always enjoyed doing homework and viewed it as such an immense privilege. School can be really demotivating for me when I can't see the immediate connection between what I'm learning and it's application to the real world. That's why learning a language gets me so excited, because I can immediately apply what I've learnt, it's all so relevant!","After a gap year where I spent a lot of time in Germany, I saw the value in learning German, how special it was to be able to communicate with the locals. It made me feel special as well because it's quite unusual for an Australian with no German family members to be able to speak it. It surprised a lot of the locals, and one lady even said she'd never meant an Australian who spoke such good German! 
That just made me more determined to continue improving my language skills and bettering myself. To study German at university opens so many doors career wise. Since I don't see myself using German in my future job (who knows though!) it's even just so exciting to know that I could take opportunities to teach english in Germany for a gap year here or there. Just to have options open like that, it's great to know German is a skill I can fall back on!
I now am tutoring year 12 students with German so it has helped me to earn some extra money, but more than that has helped me to remain current with my skills and hopefully be able to pass my enthusiasm and love of German on to someone else.","I think German will always have a role in my future, I want to continually improve my skills and just become better and better. I think I will definitely travel to Germany again in the future, maybe to work and travel, but I know I never want to lose the valuable skill that is being able to converse in German. 
I am still very unsure about what future career I want to have, so maybe German will be a part of that!
It's also been an opener for me to want to study other languages, Spanish and Italian are next. Choosing to continue with German throughout high school and now university is a decision I will never ever regret, but rather be so thankful that I did. 
I even think about my future children and how valuable it would be for them to grow up with exposure to another language, so I'd love to teach them German as well.",0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,18-25,Female,English,No,No,Yes,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philosophy,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 5 (Melbourne University),Intermediate,4-6 years,German in Australia,NA,NA,NA,NA,NA,HUM,MINOR.BREADTH
5315369693,97084573,2017-04-04T09:20:00Z,2017-04-04T11:12:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Not sure,"My initial motivation for learning German was out of necessity, as I had to learn a language at school. However, I soon made me fall in love with language learning. 

As I was finishing school, I decided that I wanted to pursue a career in International Relations. Obviously, languages are very useful in this field, so I guess you could say that my main motivation for continuing German at a university level, would be to better my career prospects.","It is very common for English speakers to only speak one language, as there is less necessity. This is particularly apparent in Australia, where we don't share many borders with other countries, unlike Europe. So, I think having a a major in a language, particularly at an advanced level, sets you apart from other people, who may only speak English. Languages are a skill that no one can take away from you and can be big assets to potential employers.","Pursuing a career in international relations will be very competitive and doing all you can to set yourself apart from others is a good way to increase your career prospects. I absolutely love Germany, having visited many times and hopefully continue to visit in the future. I can see myself living and working in Germany in the near future, to which advanced German skills will be obviously very beneficial. Even when not working in Germany itself, a second language would be still very useful in this field.",0,1,0,1,1,1,1,1,NA,0,0,0,0,0,1,QC,0,0,0,0,1,0,0,0,0,0,1,0,1,0,NA,18-25,Male,English,Spanish,"I am also learning Spanish at University, although only at beginner level, unlike German.",No,NA,0,1,0,0,1,QC,Yes,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bachelor of Global Studies with German as a Major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,Spanish and Latin American Studies,NA,1st year,3rd year,German 7 (Melbourne University),Advanced,more than 6 years,German in Australia,NA,QC,NA,QC,NA,HUM,MAJOR
5315369822,97084573,2017-04-04T09:19:00Z,2017-04-04T09:32:00Z,Disagree,Agree,Strongly agree,Agree,Not sure,Agree,Disagree,Agree,Agree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,A love of learning and in particular a love of languages and linguistics.,The ability to gain employment in German speaking countries more easily and the general benefits of second language learning and bilingualism.,I will hopefully be able to speak it more fluently and travel.,1,1,0,0,1,1,1,0,NA,1,1,1,0,0,0,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,No,No,No,NA,0,1,1,0,0,NA,Yes,NA,1,0,NA,NA,NA,NA,NA,Bachelor of Arts with Diploma of Languages (German),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,German 5 (Melbourne University),Intermediate,1-3 years,German in Australia,NA,QC,NA,NA,NA,HUM,DIPLOMA
5315442120,97084573,2017-04-04T10:39:00Z,2017-04-04T10:59:00Z,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Not sure,Strongly agree,Agree,Agree,Not sure,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Not sure,Not sure,"I believe that by learning German, I will be able to expand my horizons in the future and become a useful member of a global society.  I believe that learning a language is important in todays world, and that german is an important, interesting and fun language to learn.","I think that learning german allows me to better understand my own language.  By learning at a university level, i can find overlapping topics and parts that are relevant to other units i undertake, such as linguistics.  While english may appear to have a 'certain status', i believe german is just as respectable, especially considering that it is a sister language to english.","I see that german is a key aspect to who i am.  Being able to speak multiple languages is something i view as an indispensable skill (i also study Chinese, mandarin), and i think that being able to speak german will allow me to go across Europe, and asian language across Asia, and english across the world.  I believe that german, through the specific use if the formal subect also allows me to have better personal skills, both in private and in the workspace.  I see german as something that will allow me to be a global citizen an connect me to the world.",1,1,1,0,1,1,0,0,RESPECTFUL,1,0,0,1,0,0,QC,1,0,0,0,1,0,1,0,0,0,0,0,0,1,TEACHING,18-25,Female,English,No,Chinese mandarin,No,NA,0,1,0,0,0,NA,Yes,NA,0,1,NA,NA,Bachelor of Arts with German as a major,Bachelor of Arts with German as a minor/breadth subject,NA,NA,NA,NA,NA,NA,NA,NA,NA,Art History,NA,NA,NA,Chinese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,2nd year,German 3 (Melbourne University),Upper-intermediate,4-6 years,German in Australia,RESPECTFUL,QC,TEACHING,NA,NA,SCI,MAJOR
5315442880,97084573,2017-04-04T10:39:00Z,2017-04-04T10:55:00Z,Not sure,Agree,Agree,Not sure,Disagree,Disagree,Disagree,Not sure,Strongly disagree,Agree,Agree,Strongly agree,Agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Agree,Agree,Disagree,Agree,Not sure,My motivation to study German is to be able to speak in a different language and be able to go to German speaking countries and communicate with the people. This makes me feel more cultured and less of a foreigner. I also study German because I am impressed by people that can speak more than one language fluently and I would like to become like that.,"The main advantages are that if I ever go travelling to Germany, I will be able to speak to Germans, Austrians, the Swiss or whatever in their language, which gives me a great sense of accomplishment. When I speak German, I feel like I have done something useful at University or school because I can always see an improvement.","Because I want to be an engineer in the future, I believe that German will help me because Germans are considered world-class in engineering in the world. So if I want to become a successful engineer, learning German could help me because I could travel to Germany for work.",0,1,1,0,0,0,1,0,NA,0,0,1,0,0,0,QC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENGINEERING,18-25,Male,English,German.,No,No,NA,0,1,0,0,0,NA,Yes,NA,0,0,NA,NA,NA,NA,NA,NA,Bachelor of Science with German as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Civil Systems (engineering),1st year,1st year,German 3 (Melbourne University),Intermediate,4-6 years,German in Australia,NA,QC,ENGINEERING,NA,NA,SCI,MAJOR
5315593637,97084573,2017-04-04T14:00:00Z,2017-04-04T14:19:00Z,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Not sure,"I always wanted to be able to speak another language. There were not many language options in high school, so I studied German because it was the only European language option. When I came to university, I knew I wanted to study a language and that I'd like to achieve some level of proficiency. I decided to continue with German, rather than starting a new language, because I thought it would be better to fully concentrate on one language, rather than have bits and pieces of knowledge over a few languages. I'm really happy I did, because I've always really liked German as a language - I enjoy studying it and speaking it and every time I 'conquer' a new bit of grammar, I feel like I've really accomplished something.","Honestly, I don't think German is the most *useful* language for business or travel, there are other languages that are more commonly spoken and may lead to more possible future careers, I suppose. But I think learning German also improves my English and my understanding of the world, from a European perspective and an intercultural perspective. Exposure to German literature and film university-level also helps my comprehension and critical thinking more (as I am not studying literature aside from that). I also really like Germany and it feels wonderful to be able to communicate with people there, rather than assuming they know English or want to speak English (as can often be the case).","I have travelled to Germany a few times and would love to go again. I just love the environment, the lifestyle, and I love being able to interact with people in their language, I feel like it's a better experience. I don't know if there is any future for me with German professionally speaking, but I feel it's always an advantage to have a second language, even just from the perspective of hopefully being a better intercultural communicator. Australia has become so multicultural, that even a workplace here would most likely include some level of intercultural interaction. Approaching these interactions with an understanding of the outside world, or of what it is like to learn another language, is a skill I think I could have only got from learning a LOTE.",0,1,1,0,1,1,1,1,QC,0,0,0,0,0,1,QC,0,0,0,0,0,1,0,0,0,0,0,1,0,0,QC,26-30,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,NA,0,1,NA,NA,Bachelor of Arts with German as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,NA,NA,NA,NA,NA,History and Philosophy of Science,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,NA,English as an International Language,1st year,1st year,German 3 (Melbourne University),Upper-intermediate,4-6 years,German in Australia,QC,QC,QC,NA,NA,HUM,MAJOR
5315619721,97084573,2017-04-04T14:45:00Z,2017-04-04T15:27:00Z,Agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Not sure,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,I like studying German as I believe it will help reach my future aspirations of working overseas in an inter/multinational corporation or organisation. Being able to communicate in German will assist me in connecting and networking with people who also speak German.,"In general, learning another language helps with developing ones cognitive skills therefore, I believe it is beneficial to further learn a foreign language at a university level. Additionally, learning german at a university level means that it will be acknowledged when my skills as an employee are concerned.","It could possibly help me in communicating with clients, employers and coworkers. Furthermore, it will ease my situation while travelling in german speaking countries.",0,1,1,0,0,1,1,0,NA,0,0,0,1,0,1,M.NO.EXTERNAL.FACTORS,1,0,0,0,0,0,0,1,0,0,1,1,1,0,NA,18-25,Female,English,Polish,No,Yes,NA,0,1,0,0,1,SCHOOL.L2,Yes,NA,1,0,NA,NA,Bachelor of Arts with German as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,International Relations,1st year,1st year,German 5 (Melbourne University),Upper-intermediate,4-6 years,German in Australia,NA,M.NO.EXTERNAL.FACTORS,NA,SCHOOL.L2,NA,HUM,MAJOR
