"Resp.ID","Collector.ID","start.date","End.date","converse.id","dream.id","usewell.id","whenever.id","consider.ought","people.ought","expect.ought","fail.ought","educated","enjoy.intr","life.intr","exciting.intr","challenge.intr","job.instru","knowledge.instru","career.instru","money.instru","time.integr","becomelike.integr","meeting.integr","affinity.integr","improve.prof","speaking.prof","reading.prof","written.prof","listening.prof","citizen.post","interact.post","overseas.post","globalaccess.post","reconnect.comm","speakersmelb.comm","comecloser.comm","mot.qual","advantages.qual","idealfuture.qual","succ1.attrib","educ2.attrib","open3.attrib","élite4.attrib","citizen5.attrib","employable6.attrib","cultured7.attrib","interesting8.attrib","other.comment9.attrib","parents1.external","friends2.external","teachers3.external","press4.external","duty5.external","noextern6.external","other7.external","encouragement1.influence","insistence2.influence","pressure3.influence","other4.influence","transl1.sector","research2.sector","teaching3.sector","business4.sector","tourism5.sector","banking6.sector","organisation7.sector","communication8.sector","intrelations9.sector","Notsure10.sector","other11.sector","Age","Gender","L1","speak.other.L2","study.other.L2","origins","origins.specify","primary1.L2school","secondary2.L2school","CLS3.L2school","VSL4.L2school","schooL2country5.L2school","other6.L2school","L2.VCE","private.lessons1.other.ways","study.holiday2.other.ways","year.sem.abroad3.other.ways","online.course4.other.ways","other5.other.ways","additional.major.minor1","additional.major.minor2","additional.major.minor3","additional.major.minor4","additional.major.minor5","additional.major.minor6","additional.major.minor7","additional.major.minor8","additional.major.minor9","additional.major.minor10","additional.major.minor11","additional.major.minor12","additional.major.minor13","additional.major.minor14","additional.major.minor15","additional.major.minor16","additional.major.minor17","additional.major.minor18","additional.major.minor19","additional.major.minor20","additional.major.minor21","additional.major.minor22","additional.major.minor23","additional.major.minor24","additional.major.minor25","additional.major.minor26","additional.major.minor27","additional.major.minor28","additional.major.minor29","additional.major.minor30","additional.major.minor31","additional.major.minor32","other.major.minor33","uni1.year","language.studies1.year","beginning.level","prof","year.studyL2","Context","other.attrib.richi","other.external.richi","other.sector.richi","other.L2school.richi","other.other.ways.richi","degree","degree.role","degree.roleL2","other.degree.roleL2","arts.major.degree1","arts.minor.breadth.degree2","arts.breadth.degree3","arts.diploma.degree3","science.major.degree4","science.minor.breadth5","science.breadth.degree6","other.degree.7"
5309050523,96358748,2017-03-30 12:21:00,2017-03-30 12:29:00,"Strongly agree","Not sure","Agree","Not sure","Agree","Agree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Not sure","Agree","Not sure","Strongly agree","Agree","Agree","To be able to speak another language.","To have knowledge of a romantic language, and be able to access Italian literature, history, culture, etc. I think that having studied a european language at a high level is a impressive.","In the future, my knowledge of Italian will hopefully be used to communicate with people I work with/people I meet - I hope to work in editing, publishing, journalism or writing.",0,1,1,0,1,0,1,1,NA,1,0,1,0,1,0,NA,1,0,0,0,1,1,0,0,0,0,0,1,0,0,NA,"18-25","Female","English","French.","No","Yes","My mothers' parents are Italian migrants.",0,1,0,0,0,NA,"Yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English and Theatre Studies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","Italian 5 (University of Melbourne)","Intermediate","1- 3 years","Italian in Australia",NA,NA,NA,NA,NA,"HUM","DIPLOMA","Bachelor of Arts with Diploma of Languages (Italian)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5309110232,96358748,2017-03-30 13:34:00,2017-03-30 13:41:00,"Strongly agree","Strongly agree","Agree","Agree","Disagree","Agree","Disagree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","To converse with my Italian relatives.","It helps my English as well as giving me a new perspective of my academic journey.","I want to teach Italian to high school kids.",1,1,1,0,0,1,1,0,NA,1,0,1,0,0,0,NA,1,1,1,0,1,0,1,0,1,0,1,0,0,0,NA,"18-25","Female","English","No","Spanish","Yes","Venice",0,1,0,0,0,NA,"Yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"History","1st year","1st year","Italian 5 (University of Melbourne)","Intermediate","4-6 years","Italian in Australia",NA,NA,NA,NA,NA,"HUM","MAJOR","Bachelor of Arts with Italian as a major",NA,NA,NA,NA,NA,NA,NA,NA,NA
5309111980,96358748,2017-03-30 13:36:00,2017-03-30 13:40:00,"Agree","Agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Disagree","Agree","Strongly agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5309150361,96358748,2017-03-30 14:30:00,2017-03-30 14:41:00,"Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Not sure","Disagree","Agree","Agree","Agree","Agree","Not sure","Agree","Not sure","Not sure","Agree","Not sure","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","I am studying Italian with the current aim of reaching a proficient level where I can say I am fluent. I adore the Italian culture and language and so learning how to communicate with others in such a beautiful language I feel brings me closer to Italy as a cultural centre.","I believe that Italian is viewed as an incredibly attractive language in the sense that it is one of the 'romantic' languages closely related to its Latin ancestor. When someone possesses the skill of speaking in Italian people also view that person as having access to the expansive culture that the Italian language gives way to.","I plan to travel a lot to Italy in the future and in particular see relatives in Italy. I also believe that becoming a translator is definitely a possible goal of mine that would be amazing to reach.",1,1,1,1,1,1,1,1,"WISE;WELL-TRAVELLED",1,1,1,0,0,0,NA,1,1,0,0,1,1,0,0,1,0,0,0,1,0,"HEALTH","18-25","Male","English","Italian","No","No",NA,1,1,0,0,0,NA,"Yes",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,NA,"1st year","1st year","Italian 5 (University of Melbourne)","Upper-intermediate","more than 6 years","Italian in Australia","WISE;WELL-TRAVELLED",NA,"HEALTH",NA,NA,"HUM","MAJOR","Bachelor of Arts with Italian as a major",NA,NA,NA,NA,NA,NA,NA,NA,NA
5309191597,96358748,2017-03-30 15:31:00,2017-03-30 15:33:00,"Strongly agree","Agree","Agree","Agree","Not sure","Disagree","Strongly disagree","Not sure","Not sure","Strongly agree","Not sure","Strongly agree","Strongly agree","Not sure","Strongly agree","Not sure","Disagree","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Agree","Disagree","Agree","Agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5309320158,96358748,2017-03-30 18:20:00,2017-03-30 18:27:00,"Not sure","Strongly agree","Agree","Agree","Disagree","Not sure","Strongly disagree","Disagree","Disagree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Agree","Strongly agree","Not sure","Agree","Disagree","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Not sure","Not sure","Disagree","Disagree","Agree","Agree","Agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5309431466,96358748,2017-03-30 20:25:00,2017-03-30 20:29:00,"Agree","Agree","Agree","Agree","Disagree","Disagree","Strongly disagree","Disagree","Disagree","Strongly agree","Not sure","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Agree","Strongly agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5309431490,96358748,2017-03-30 20:25:00,2017-03-30 20:31:00,"Agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Disagree","Disagree","Strongly disagree","Agree","Agree","Disagree","Strongly agree","Agree","Not sure","Disagree","Not sure","Disagree","Strongly agree","Agree","Agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Not sure","Strongly agree","Agree","Strongly disagree","Disagree","Not sure","Enjoying living and being in Italy as an Italian speaker - more enriching experience that way","To learn it very thoroughly so I can speak the language to the best of my ability","Travelling in Italy. Enjoying Italian culture in Australia",1,1,1,0,1,1,1,1,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"18-25","Female","English","No","No","No",NA,1,1,0,0,0,NA,"Yes",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English and Theatre Studies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,NA,"1st year","1st year","Italian 5 (University of Melbourne)","Intermediate","more than 6 years","Italian in Australia",NA,NA,NA,NA,NA,"HUM","DIPLOMA","Bachelor of Arts with Diploma of Languages (Italian)",NA,NA,NA,NA,NA,NA,NA,NA,NA
5310699606,96358748,2017-03-31 11:09:00,2017-03-31 11:45:00,"Agree","Strongly agree","Agree","Strongly agree","Disagree","Agree","Agree","Disagree","Disagree","Agree","Not sure","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Disagree","Strongly agree","Agree","Strongly agree","To master the language in a way that I never could by learning in secondary schools, watching Italian TV or having conversations with my Italian dialect-speaking family. I'm also learning at the most respected institution in the country for studying Italian, which makes me want to see just what the best is. So far I've learned a lot more slang and swear words than my peers, and in Italian that's important.","The opportunities. Business with Italians (I write and would like to be able to translate), kinship with Italian speakers, overhearing conversations in Lygon St or in Northcote supermarkets, the exposure to all kinds of Italian media and the enrichment that brings, being able to do more things and go more places in Italian communities. My family in Italy also enjoy the novelty of a young Australian speaking their language.","Italian friends and business, books and TV. Hopefully Italy will make more podcasts.",1,1,1,0,1,0,1,1,NA,1,0,1,0,0,0,"QC",0,0,0,0,1,1,0,0,0,0,0,1,0,0,NA,"26-30","Male","English","Italian (with Sabine and parts of Calabrese dialect)","No","Yes",NA,1,1,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Media and Communications",NA,NA,NA,NA,NA,NA,NA,NA,"2nd year","1st year","Italian 5 (University of Melbourne)","Upper-intermediate","more than 6 years","Italian in Australia",NA,"QC",NA,NA,NA,"HUM","BREADTH","Bachelor of Arts with Italian as a breadth subject.",NA,NA,NA,NA,NA,NA,NA,NA,NA
5310846708,96358748,2017-03-31 14:29:00,2017-03-31 14:38:00,"Agree","Agree","Disagree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Not sure","Disagree","Agree","Not sure","Not sure","Strongly agree","Not sure","Not sure","Not sure","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Agree","Agree","Strongly disagree","Not sure","Agree","I commenced studying it in high school and took to it well, as it was the only language offered at my school. My decision to continue studying Italian in university felt like a necessity, as I did not want to lose my connection with the language.","It allows me to access a more academic side to my brain rather than the creativity I apply to my Bachelor of Music.","I would just like to be a casual speaker of the language and have the ability to visit Italy with a comfortable fluency. It doesn't directly apply to my career, although I believe it will give me a certain confidence with my status as a bi-lingual person and of the freedom I hope to have when travelling in Europe.",0,1,1,0,1,0,1,1,NA,1,0,0,0,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"ENTERTAINMENT","18-25","Female","English","No","No","No",NA,0,1,0,0,0,NA,"Yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","Italian 5 (University of Melbourne)","Intermediate","4-6 years","Italian in Australia",NA,NA,"ENTERTAINMENT",NA,NA,"HUM",NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Music",NA,NA,NA,NA,NA,NA,NA,NA
5311162315,96358748,2017-03-30 12:38:00,2017-03-31 21:53:00,"Agree","Strongly agree","Not sure","Agree","Disagree","Not sure","Disagree","Disagree","Strongly agree","Agree","Not sure","Agree","Strongly agree","Not sure","Agree","Not sure","Disagree","Agree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Agree","Agree","Strongly disagree","Agree","Agree","I just want to be able to speak a language other than english. Italian was the only language offered at my highschool so I learnt it there, and when I got to university I didn't want to start from the beginning with a different language when I'd already done 5 years of Italian.","learning another language gives you greater awareness and understanding of how your own language works. As I am also studying creative writing this is an important skill for me. I also think (hope) that by learning Italian I am escaping the stereotype of the lazy English speaker","I would like to live in Italy at least for a period of my life. I am very interested in the art and culture of such an old society.",1,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,"QC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ENTERTAINMENT","18-25","Female","English","No","No","No",NA,0,1,0,0,0,NA,"Yes",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Creative Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","Italian 5 (University of Melbourne)","Elementary","4-6 years","Italian in Australia",NA,"QC","ENTERTAINMENT",NA,NA,"HUM","MAJOR","Bachelor of Arts with Italian as a major",NA,NA,NA,NA,NA,NA,NA,NA,NA
5312302766,96358748,2017-04-01 12:18:00,2017-04-01 12:22:00,"Agree","Agree","Agree","Agree","Strongly disagree","Disagree","Strongly disagree","Disagree","Agree","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Not sure","Not sure","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly disagree","Agree","Agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italian in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5313115653,96358748,2017-04-02 14:34:00,2017-04-02 15:07:00,"Agree","Not sure","Not sure","Strongly agree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Agree","Not sure","Strongly agree","Agree","Not sure","Strongly agree","Not sure","Not sure","Agree","Not sure","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Agree","Not sure","Strongly disagree","Agree","Agree","I really love languages, in general, but also im particularly attracted to the idea of being able to communicate with people in other languages. For me, this love is applicable to many languages, but learning italian happens to be my first goal.","i would say gaining the ability to communicate in another language. i dont place much status upon english, other than its sheer convenience because it is such a common, widespread language
","I definitely don't see learning italian as something that will advance my career in future (although i certainly wouldnt be complaining if this were the case). for me, italian is a language i will be able to read, write and express myself in, hopefully allowing me easier travel through italy one day.",0,1,1,0,0,0,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","English","Greek","No","No",NA,0,1,0,1,0,NA,"No",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"English and Theatre Studies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linguistics and Applied Linguistics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","Italian 5 (University of Melbourne)","Elementary","4-6 years","Italian in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5313765861,97084573,2017-04-03 11:53:00,2017-04-03 12:09:00,"Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Agree","Disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Not sure","Agree","Disagree","Agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly disagree","Not sure","Not sure","I would like to master a third language and I studied German at school. Also, I would like to work in Europe some time in the future and I think speaking German will be useful.","I will hopefully be able to work in Germany or with a European organisation some day.","I am studying International Relations and language is a key component of that field. I would like to work with a European-based organisation in the future, so German will be useful.",0,1,0,0,0,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,"31-35","Female","English","Italian","No","No",NA,0,1,0,0,0,NA,"Yes",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master","1st year","German 3 (Melbourne University)","Elementary","more than 6 years","German in Australia",NA,NA,NA,NA,NA,"HUM","DIPLOMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master of International Relations with Diploma of Languages (German)"
5313784262,97084573,2017-04-03 12:26:00,2017-04-03 12:35:00,"Not sure","Not sure","Agree","Agree","Agree","Strongly agree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Disagree","The main motivation for learning German is to provide better employment opportunities in the future, as well as to allow myself greater access to an increasingly globalised and interconnected world. The learning of a second language is also a sign of intelligence and globalised thinking. Learning German is also useful beacuse learning a second language can assist in brain development.","Learning German at university level gives an individual certain claim to being able to proficienty speak the language. Once german study is commenced at a tertiary level it indicated that an individual is capable enough to be considered near fluent in a language and is a sure sign to employers of an individuals dedication and profficienty in said language.","I hope that German will play a large role in my future, considering my aspirations in terms of employment, German would be increadibly useful in areas of international diplomacy or law, as it is ignorant of anyone in the global arena to only speak one language. In order to engage on a deeper level one should be prepared and capable of speaking more than one language.",1,1,1,0,1,1,1,1,NA,1,0,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,"18-25","Male","English","German, French","French","Yes","German origins, lived in Switzerland",1,1,1,0,1,NA,"Yes",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Islamic Studies",NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 5 (Melbourne University)","Advanced","more than 6 years","German in Australia",NA,NA,NA,NA,NA,"HUM","BREADTH",NA,NA,NA,NA,"Bachelor of Arts with German as a breadth subject",NA,NA,NA,NA,NA
5313793220,97084573,2017-04-03 12:40:00,2017-04-03 12:53:00,"Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Not sure","Strongly disagree","Disagree","Strongly disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Agree","Agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Not sure","I fell in love with the language when I was thirteen and ever since I've felt like the more I learn the more I want to learn and I get excited when I can understand people that no one else in my family can -it's like I'm speaking a secret language","Business wise, I guess it could help if you wanted to work with Europe. However it shows a commitment and self-determination to be able to learn a language from scratch when there is no cultural need or requirement in order to participate in a global society.","I hope to maybe live in Germany, expand my knowledge, interact with german society, understand global matters more.",0,1,1,0,1,1,1,1,NA,0,1,0,0,0,0,"QC",0,0,0,1,0,0,0,1,0,0,1,0,1,1,NA,"18-25","Female","English","No","No","No",NA,0,1,0,0,0,NA,"Yes",NA,1,1,NA,NA,NA,"Anthropology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Relations","1st year","3rd year","German 5 (Melbourne University)","Upper-intermediate","4-6 years","German in Australia",NA,"QC",NA,NA,NA,"HUM","DIPLOMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arts Vertical Double Degree with Diploma of Languages (German)"
5313793222,97084573,2017-04-03 12:41:00,2017-04-03 12:44:00,"Not sure","Agree","Agree","Agree","Not sure","Strongly disagree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Not sure","Agree","Not sure","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly disagree","Not sure","Not sure",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5313794371,97084573,2017-04-03 12:43:00,2017-04-03 13:25:00,"Agree","Agree","Not sure","Agree","Disagree","Not sure","Disagree","Disagree","Agree","Agree","Not sure","Strongly agree","Agree","Not sure","Agree","Strongly agree","Not sure","Strongly agree","Not sure","Agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Disagree","Not sure","Not sure","I wanted to learn another language and having learnt some German in high school it seemed sensible to continue to learn German at uni. German is also one of the most spoken languages so I hope I will be able to use it around the world.","I think learning German at a university level might allow me to better improve relationships with German speakers. Although they can speak English it would be nice I think, and more respectful if I made the effort/was able to communicate in their language too.","I have friends in Germany & I would love to be able to visit them in the future and communicate with them in German rather than them always having to speak English. I also hope that I will be able to get a job in a German speaking country or at least be able to facilitate international cooperation with a German speaking country from Australia",0,0,1,0,1,1,0,0,NA,0,0,0,0,0,1,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,"18-25","Female","English","No","No","No",NA,0,1,0,0,0,NA,"Yes",NA,0,0,NA,NA,NA,NA,NA,NA,"Arts Minors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bioethics, biology, chemistry","1st year","1st year","German 5 (Melbourne University)","Upper-intermediate","1-3 years","German in Australia",NA,NA,NA,NA,NA,"HUM.SCI","MAJOR",NA,NA,"Bachelor of Arts with German as a major",NA,NA,NA,"Bachelor of Science with German as a major",NA,NA,NA
5313795517,97084573,2017-04-03 12:40:00,2017-04-03 12:58:00,"Strongly agree","Agree","Agree","Disagree","Strongly disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Not sure","Strongly agree","Agree","Not sure","Not sure","Agree","Not sure","Strongly agree","Disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly disagree","I want to travel/study in Europe and German was the only one of two languages offered at my high school that I was interested in. I enjoy language and linguistic studies and studying German aligns with that","Any multi-lingual knowledge at a proficient level is sought after in the workplace and in the world in general as part of the global community, and, although English is one of the most spoken languages in the world and a lingua franca for many nations, it feels somewhat ignorant or entitled for english L1 speakers to suggest that everyone ought to speak english.","German will allows me to work and travel with more ease than if I didnt have german language ability, make friends and connections in Europe and especially the German speaking countries and hopefully enable me to have a greater understanding of how languages work, and use this to learn more languages alongside german",0,0,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"SCIENCE","18-25","Female","English","German","No","Yes","Yes, far back in my family tree I have German heritage. I believe they came to Australia around the 1800s",0,1,0,0,0,NA,"Yes",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 5 (Melbourne University)","Upper-intermediate","4-6 years","German in Australia",NA,NA,"SCIENCE",NA,NA,"HUM.SCI","MAJOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Science/Bachelor of Global Studies (with a major in German)"
